text,label,score,all_labels,all_scores,text_short
"Zahlreiche Pro duktionsstandorte im globalen Netzwerk von Volkswagen engagieren sich entweder in Form von Spenden, Freiwilligen arbeit oder eigeninitiierten Projekten vor Ort für soziale, ge sellschaftliche oder kulturelle Belange. Das Projektmanage ment hierfür erfolgt vor Ort und liegt in der Verantwortung der jeweils zuständigen Einheiten.",vage Behauptung,0.386206716299057,"['vage Behauptung', 'fragwürdige Nachhaltigkeitsaussage', 'konkrete Maßnahme']","[0.386206716299057, 0.33657827973365784, 0.27721503376960754]","Zahlreiche Pro duktionsstandorte im globalen Netzwerk von Volkswagen engagieren sich entweder in Form von Spenden, Freiwilligen arbeit oder eigeniniti"
"Weitere Informationen zu unserem gesellschaftlichen Engagement finden Sie auf unserer Website: www.volkswagen-group.com > Corporate Citizenship-Projekte Inhalt Unternehmens-DNA | Dekarbonisierung | Kreislaufwirtschaft | Menschen in der Transformation | Vielfalt | Integrität und Compliance | Lieferkette und Menschenrechte Fokusthemen 47 48 Dekarbonisierung 69 EU-Taxonomie 83 Kreislaufwirtschaft 90 Menschen in der Transformation 104 Vielfalt 109 Integrität und Compliance 117 Lieferkette und Menschenrechte 48 GRI 201-2 Auf dem Weg zum bilanziell CO2-neutralen Unternehmen Seit Beginn der Industrialisierung ist die weltweite Durch schnittstemperatur bereits um etwa 1,2 Grad Celsius ge stiegen – mit drastischen Folgen für Natur, Gesellschaft und Wirtschaft.",fragwürdige Nachhaltigkeitsaussage,0.5236364006996155,"['fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung', 'konkrete Maßnahme']","[0.5236364006996155, 0.301167756319046, 0.17519590258598328]",Weitere Informationen zu unserem gesellschaftlichen Engagement finden Sie auf unserer Website: www.volkswagen-group.com > Corporate Citizenship-Projek
So hat sich beispielsweise die Zahl der Extrem wetterereignisse in Deutschland in den letzten 50 Jahren verdreifacht. Dabei gehört der Transport- und Mobilitätssektor zu den größten Mitverursachern des Klimawandels: Auf ihn entfallen nach Berechnungen des Weltklimarats derzeit rund 23 % der globalen energiebedingten Treibhausgasemissionen. Volkswagen ist sich der damit verbundenen Verantwortung als einer der weltweit größten Automobilhersteller be wusst.,fragwürdige Nachhaltigkeitsaussage,0.6207162141799927,"['fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung', 'konkrete Maßnahme']","[0.6207162141799927, 0.2739296555519104, 0.10535407066345215]",So hat sich beispielsweise die Zahl der Extrem wetterereignisse in Deutschland in den letzten 50 Jahren verdreifacht. Dabei gehört der Transport- und 
"Das Unternehmen bekennt sich zum Pariser Klimaab kommen, nach dem der globale Temperaturanstieg bis 2050 auf deutlich unter 2 Grad Celsius begrenzt werden soll. Bis zum Jahr 2050 will Volkswagen ein bilanziell CO2-neutra les Unternehmen sein. Auf dem Weg dorthin haben wir uns ein Zwischenziel gesetzt: Bis 2030 wollen wir den CO2-Fuß abdruck unserer Pkw und leichten Nutzfahrzeuge um 30 % (gegenüber 2018) pro Fahrzeug verringern.",konkrete Maßnahme,0.5040671229362488,"['konkrete Maßnahme', 'fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung']","[0.5040671229362488, 0.2588227391242981, 0.2371101975440979]","Das Unternehmen bekennt sich zum Pariser Klimaab kommen, nach dem der globale Temperaturanstieg bis 2050 auf deutlich unter 2 Grad Celsius begrenzt we"
"In der vergangenen Fünfjahresplanung waren es noch 56 %. In der Konzernstrategie NEW AUTO nimmt die Dekarboni sierung der Geschäftsaktivitäten des Konzerns eine Schlüssel rolle ein und ist eines von sechs Fokusthemen der Kon zerninitiative ESG, Dekarbonisierung und Integrität. Das Engagement für den Klimaschutz ist zudem zentraler Teil unseres Umweltleitbilds goTOzero, das für eine bilanziell CO2-neutrale Wirtschaftsweise steht.",konkrete Maßnahme,0.5528520345687866,"['konkrete Maßnahme', 'fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung']","[0.5528520345687866, 0.2588399648666382, 0.18830803036689758]",In der vergangenen Fünfjahresplanung waren es noch 56 %. In der Konzernstrategie NEW AUTO nimmt die Dekarboni sierung der Geschäftsaktivitäten des Kon
"Weiterführende Informationen zu unserem Umweltleitbild finden Sie im Kapitel Umwelt-Compliance-Management. Umwelt-Compliance-Management Berichterstattung gemäß TCFD-Empfehlungen Das Kapitel zur Dekarbonisierung orientiert sich auch in diesem Jahr an den Vorgaben der Task Force on Climate-related Financial Disclosures (TCFD), die vom Finanzstabilitätsrat der G20-Staaten ins Leben gerufen wurde.",konkrete Maßnahme,0.3698042631149292,"['konkrete Maßnahme', 'fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung']","[0.3698042631149292, 0.329647958278656, 0.3005478084087372]",Weiterführende Informationen zu unserem Umweltleitbild finden Sie im Kapitel Umwelt-Compliance-Management. Umwelt-Compliance-Management Berichterstatt
"Diese schaffen einen einheitlichen Rahmen für die freiwillige und konsistente Berichterstattung klimabezogener Finanzrisiken und -chancen von Unternehmen. Wir berichten entlang der vier Anforde rungskategorien, die Unternehmen bei ihrer Berichterstattung gemäß TCFD berücksichtigen sollten: Governance, Strategie, Risikomanagement sowie Kennzahlen und Ziele. Management konzernweiter Klimaschutzmaßnahmen Der Volkswagen Konzern hat ein konzernweites Nachhaltig keitsmanagement etabliert.",konkrete Maßnahme,0.4193030893802643,"['konkrete Maßnahme', 'fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung']","[0.4193030893802643, 0.3694852292537689, 0.21121171116828918]",Diese schaffen einen einheitlichen Rahmen für die freiwillige und konsistente Berichterstattung klimabezogener Finanzrisiken und -chancen von Unterneh
"Die hiermit verbundenen Strukturen, Prozesse und Verantwortlichkeiten sind in einer spezifischen Konzernrichtlinie festgehalten. Die funktionsübergreifende Gesamtverantwortung für Nachhaltigkeit trägt der Vorstands vorsitzende der Volkswagen AG. Weitere Verantwortung über nehmen die Ressortvorstände mit ihrer Zuständigkeit für spezifische Managementsysteme mit Nachhaltigkeitsbezug sowie der neu ernannte Chief Sustainability Officer auf Konzern ebene.",fragwürdige Nachhaltigkeitsaussage,0.4244399666786194,"['fragwürdige Nachhaltigkeitsaussage', 'konkrete Maßnahme', 'vage Behauptung']","[0.4244399666786194, 0.2919689416885376, 0.283591091632843]","Die hiermit verbundenen Strukturen, Prozesse und Verantwortlichkeiten sind in einer spezifischen Konzernrichtlinie festgehalten. Die funktionsübergrei"
Nachhaltigkeit ist Teil des TOP 10 Programms und wird gesteuert über die strategische Steuerungsstruktur der NEW AUTO Strategie. Dabei werden die Inhalte regelmäßig evaluiert und im Vorstand berichtet.,konkrete Maßnahme,0.42978939414024353,"['konkrete Maßnahme', 'fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung']","[0.42978939414024353, 0.3177233636379242, 0.2524872124195099]",Nachhaltigkeit ist Teil des TOP 10 Programms und wird gesteuert über die strategische Steuerungsstruktur der NEW AUTO Strategie. Dabei werden die Inha
"Produkt- und Portfolio themen werden über den Konzernsteuerkreis FlottenCompliance (KSK FC) gesteuert, welcher den Konzernvorstand Inhalt Unternehmens-DNA | Dekarbonisierung | Kreislaufwirtschaft | Menschen in der Transformation | Vielfalt | Integrität und Compliance | Lieferkette und Menschenrechte Dekarbonisierung 49 mindestens zweimal jährlich über Themen wie beispiels weise produktbezogene Treibhausgasemissionen informiert.",fragwürdige Nachhaltigkeitsaussage,0.36605384945869446,"['fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung', 'konkrete Maßnahme']","[0.36605384945869446, 0.3189055323600769, 0.31504058837890625]","Produkt- und Portfolio themen werden über den Konzernsteuerkreis FlottenCompliance (KSK FC) gesteuert, welcher den Konzernvorstand Inhalt Unternehmens"
"Klare Verantwortlichkeiten Die konzernweite Steuerung des Umweltschutzes obliegt dem Chief Executive Officer (CEO) der Marke Volkswagen Pkw und dem Konzernsteuerkreis Umwelt und Energie, der von zahl reichen Fachgremien unterstützt wird. Dieser informiert den Konzernvorstand regelmäßig über nachhaltigkeits-, um welt- und energierelevante Themen. Das Vorstandsmit glied ist für alle Umweltaktivitäten verantwortlich, einschließ lich der Aktivitäten im Zusammenhang mit klimaschonender Mobilität.",fragwürdige Nachhaltigkeitsaussage,0.43366944789886475,"['fragwürdige Nachhaltigkeitsaussage', 'konkrete Maßnahme', 'vage Behauptung']","[0.43366944789886475, 0.35005244612693787, 0.21627813577651978]",Klare Verantwortlichkeiten Die konzernweite Steuerung des Umweltschutzes obliegt dem Chief Executive Officer (CEO) der Marke Volkswagen Pkw und dem Ko
"Der Bereichsleiter Konzernund Produktstrategie, Generalsekretariat berichtet über das TOP 10 Programm an den Vorstandsvorsitzenden und infor miert den Konzernvorstand regelmäßig über nachhaltigkeitsund umweltrelevante Themen. Die beschriebenen Positionen haben die Aufgabe, die vom Konzernvorstand beschlossenen Nachhaltigkeits-, Umwelt- und CO2-Aktivitäten zu koordi nieren und zu steuern.",konkrete Maßnahme,0.38304150104522705,"['konkrete Maßnahme', 'fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung']","[0.38304150104522705, 0.3611590564250946, 0.25579947233200073]","Der Bereichsleiter Konzernund Produktstrategie, Generalsekretariat berichtet über das TOP 10 Programm an den Vorstandsvorsitzenden und infor miert den"
"So nutzen wir das Feedback aus regelmäßig stattfindenden Stakeholder-Dialogen, um unsere Strategien und Ansätze zu überprüfen und bei Bedarf anzupassen. Stakeholder-Management Nachhaltigkeitsmanagement Dekarbonisierungsfortschritt mit Vorstandsvergütung verknüpft Der Dekarbonisierungsindex (DKI) operationalisiert die Klima schutzziele des Volkswagen Konzerns und ist damit die zentrale klimaschutzbezogene Kenngröße im Unternehmen.",konkrete Maßnahme,0.5036896467208862,"['konkrete Maßnahme', 'vage Behauptung', 'fragwürdige Nachhaltigkeitsaussage']","[0.5036896467208862, 0.2799496054649353, 0.21636077761650085]","So nutzen wir das Feedback aus regelmäßig stattfindenden Stakeholder-Dialogen, um unsere Strategien und Ansätze zu überprüfen und bei Bedarf anzupasse"
"Der DKI umfasst die CO2-Emissionen über den gesamten FahrzeugLebensweg für die Pkw und leichte Nutzfahrzeuge produzie renden Marken in den Regionen EU27+3, China und USA. Der Volkswagen Konzern hat unter anderem auch die Vergü tung seiner Vorstandsmitglieder an die Entwicklung des DKI geknüpft, um hier zusätzliche Anreize zu schaffen.",konkrete Maßnahme,0.3646866977214813,"['konkrete Maßnahme', 'fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung']","[0.3646866977214813, 0.35274797677993774, 0.2825653553009033]",Der DKI umfasst die CO2-Emissionen über den gesamten FahrzeugLebensweg für die Pkw und leichte Nutzfahrzeuge produzie renden Marken in den Regionen EU
Risikomanagement Die nachfolgende Analyse zeigt einen Auszug aus der internen Auswertung wesentlicher Risiken und Chancen. I. Transitionsrisiken a. Politik & Recht Emissionsnormen Die Einhaltung von Flotten- und Abgasgrenzwerten kann technisch herausfordernd sein und finanzielle Investi tionen erfordern. Zielverfehlungen können ferner Zah lungsverpflichtungen zur Folge haben.,fragwürdige Nachhaltigkeitsaussage,0.47978562116622925,"['fragwürdige Nachhaltigkeitsaussage', 'konkrete Maßnahme', 'vage Behauptung']","[0.47978562116622925, 0.33692145347595215, 0.18329288065433502]",Risikomanagement Die nachfolgende Analyse zeigt einen Auszug aus der internen Auswertung wesentlicher Risiken und Chancen. I. Transitionsrisiken a. Po
"Der Volkswagen Konzern führt mit seinen Marken eine eng abgestimmte Technologie- und Produktplanung durch, um sowohl bestehende als auch sich verschärfende gesetzliche Vor gaben umzusetzen und Zielverfehlungen zu vermeiden. CO2-Bepreisung Volkswagen unterstützt eine ambitionierte Bepreisung von CO2, da diese im Einklang mit der Konzernstrategie die Transformation zur klimaschonenden Elektromobilität fördert.",konkrete Maßnahme,0.35638427734375,"['konkrete Maßnahme', 'fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung']","[0.35638427734375, 0.34843751788139343, 0.29517820477485657]","Der Volkswagen Konzern führt mit seinen Marken eine eng abgestimmte Technologie- und Produktplanung durch, um sowohl bestehende als auch sich verschär"
GRI 201-2 Inhalt Unternehmens-DNA | Dekarbonisierung | Kreislaufwirtschaft | Menschen in der Transformation | Vielfalt | Integrität und Compliance | Lieferkette und Menschenrechte 50 Klimabezogene Rechtsverfahren Aus Forderungen nach umfangreicheren Klimaschutz leistungen oder unvollständigen Angaben zu den Auswirkungen des Klimawandels können potenziell Rechtsverfahren für Unternehmen resultieren.,fragwürdige Nachhaltigkeitsaussage,0.5763217806816101,"['fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung', 'konkrete Maßnahme']","[0.5763217806816101, 0.22287289798259735, 0.20080527663230896]",GRI 201-2 Inhalt Unternehmens-DNA | Dekarbonisierung | Kreislaufwirtschaft | Menschen in der Transformation | Vielfalt | Integrität und Compliance | L
Der Konzern begegnet dem Risiko einerseits durch die Zerti fizierung seiner selbst gesetzten Dekarbonisierungs ziele mittels unabhängiger und international anerkannter Organisationen und andererseits durch konsequente Ausrichtung seiner nichtfinanziellen Berichterstattung an gesetzliche Anforderungen und denen des Kapitalmarkts. b.,fragwürdige Nachhaltigkeitsaussage,0.5866129994392395,"['fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung', 'konkrete Maßnahme']","[0.5866129994392395, 0.24740289151668549, 0.16598403453826904]",Der Konzern begegnet dem Risiko einerseits durch die Zerti fizierung seiner selbst gesetzten Dekarbonisierungs ziele mittels unabhängiger und internat
"Gestrandete Vermögenswerte Produktionskapazitäten und technische Anlagen, die auf die Herstellung emissionsintensiver Produkte beschränkt sind, laufen im Zuge des Übergangs zu einer kohlenstoffarmen Wirtschaftsweise Gefahr, an Wert zu verlieren und zu „gestrandeten Vermögenswerten“ zu werden.",fragwürdige Nachhaltigkeitsaussage,0.619196891784668,"['fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung', 'konkrete Maßnahme']","[0.619196891784668, 0.34722694754600525, 0.03357619792222977]","Gestrandete Vermögenswerte Produktionskapazitäten und technische Anlagen, die auf die Herstellung emissionsintensiver Produkte beschränkt sind, laufen"
"Markt Emissionsbasierte Fahrzeugbesteuerung Potenzielle Erhöhungen von Kraftfahrzeugsteuern, die – wie bereits in vielen europäischen Ländern der Fall – auf dem CO2-Ausstoß basieren, können zu einer Verschie bung der Nachfrage zugunsten kleinerer Segmente und Motoren führen und finanzielle Beeinträchtigungen für den Konzern implizieren. Der Konzern begegnet diesem Risiko, indem stetig neue und verbrauchsgüns tige Fahrzeuge und alternative Antriebe entwickelt werden.",fragwürdige Nachhaltigkeitsaussage,0.6058989763259888,"['fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung', 'konkrete Maßnahme']","[0.6058989763259888, 0.2937568724155426, 0.10034412890672684]","Markt Emissionsbasierte Fahrzeugbesteuerung Potenzielle Erhöhungen von Kraftfahrzeugsteuern, die – wie bereits in vielen europäischen Ländern der Fall"
"Die Elektrifizierung des Portfolios sowie die Antriebs- und Kraftstoffstrategie des Konzerns bilden dafür die Grundlage. Verfügbarkeit erneuerbarer Energien Der Übergang zu einer emissionsarmen Wirtschafts weise führt dazu, dass Marktteilnehmer ihre Energiever sorgung auf nichtfossile Quellen umstellen und eine Konzentration der Nachfrage auf erneuerbare Energien entsteht.",konkrete Maßnahme,0.4382999837398529,"['konkrete Maßnahme', 'fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung']","[0.4382999837398529, 0.3543333113193512, 0.2073667198419571]",Die Elektrifizierung des Portfolios sowie die Antriebs- und Kraftstoffstrategie des Konzerns bilden dafür die Grundlage. Verfügbarkeit erneuerbarer En
"Potenziell sich daraus ergebende Nachfrage überhänge für Strom aus nichtfossilen Quellen können zu höheren Marktpreisen führen. Dadurch können Mehr kosten für den Konzern entstehen und die Erreichung seiner Dekarbonisierungsziele kann gefährdet werden, falls die für eine Zielerreichung erforderlichen Mengen angebotsseitig nicht bereitgestellt werden können.",fragwürdige Nachhaltigkeitsaussage,0.806008517742157,"['fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung', 'konkrete Maßnahme']","[0.806008517742157, 0.1456650197505951, 0.04832645133137703]",Potenziell sich daraus ergebende Nachfrage überhänge für Strom aus nichtfossilen Quellen können zu höheren Marktpreisen führen. Dadurch können Mehr ko
"Reputation Berichterstattung und Kommunikation Kritische Medienberichte oder eine defensive Kommuni kation des Konzerns in Bezug auf seine CO2-Emissio nen, Reduktionsziele sowie Dekarbonisierungsstrategie könnten möglicherweise zu Reputationsschäden und infolgedessen zu Rückgängen bei der Nachfrage nach Produkten des Konzerns führen.",fragwürdige Nachhaltigkeitsaussage,0.6873181462287903,"['fragwürdige Nachhaltigkeitsaussage', 'konkrete Maßnahme', 'vage Behauptung']","[0.6873181462287903, 0.2151656299829483, 0.09751627594232559]",Reputation Berichterstattung und Kommunikation Kritische Medienberichte oder eine defensive Kommuni kation des Konzerns in Bezug auf seine CO2-Emissio
